# AngSepBCG_min[m] 	AngSepBCG_min[n] 	Radius[i](kpc/h100) 	Radius[j](kpc/h100) 	covariance(h100*M_sun/pc^2)^2 	correlation 	bias(1+K[m,i])(1+K[n,j])
0.35 	0.2 	531.67123502 	53.167123502 	0.00611038213382 	5.83539154714e-05 	0.853614501799
0.35 	0.2 	531.67123502 	78.0386649378 	0.0470446023486 	0.000651776301507 	0.853411205547
0.35 	0.2 	531.67123502 	114.545095242 	0.278642700958 	0.00550187951721 	0.852689085391
0.35 	0.2 	531.67123502 	168.129206906 	0.339473995802 	0.00937286504813 	0.852657193359
0.35 	0.2 	531.67123502 	246.779926762 	0.552658200119 	0.0209420947799 	0.852911538461
0.35 	0.2 	531.67123502 	362.223395765 	1.18057461641 	0.062413292129 	0.852762689197
0.35 	0.2 	531.67123502 	531.67123502 	1.46972710357 	0.101543069115 	0.852606417471
0.35 	0.2 	531.67123502 	780.386649378 	1.55607724241 	0.139970631202 	0.852606123209
0.35 	0.2 	531.67123502 	1145.45095242 	0.785838958857 	0.093715296977 	0.852440050089
0.35 	0.2 	531.67123502 	1681.29206906 	0.0396943159351 	0.00619138081294 	0.85216600669
0.35 	0.2 	780.386649378 	24.6779926762 	0.298826510577 	0.00161265724392 	0.855400520633
0.35 	0.2 	780.386649378 	36.2223395765 	-0.12825097228 	-0.0010354593168 	0.849994504667
0.35 	0.2 	780.386649378 	53.167123502 	-0.0739816539727 	-0.000880195688495 	0.853521647085
0.35 	0.2 	780.386649378 	78.0386649378 	0.0885099147589 	0.00152768655274 	0.853318372947
0.35 	0.2 	780.386649378 	114.545095242 	0.077409371891 	0.00190419104252 	0.852596331343
0.35 	0.2 	780.386649378 	168.129206906 	0.0680029060708 	0.0023390897936 	0.85256444278
0.35 	0.2 	780.386649378 	246.779926762 	0.25149791511 	0.0118727537802 	0.852818760214
0.35 	0.2 	780.386649378 	362.223395765 	0.654543984922 	0.0431098047358 	0.852669927142
0.35 	0.2 	780.386649378 	531.67123502 	1.53601523042 	0.132209503496 	0.852513672414
0.35 	0.2 	780.386649378 	780.386649378 	2.15855779186 	0.241892843783 	0.852513378184
0.35 	0.2 	780.386649378 	1145.45095242 	1.41866666061 	0.210771003176 	0.852347323129
0.35 	0.2 	780.386649378 	1681.29206906 	0.243821736656 	0.0473789230755 	0.852073309541
0.35 	0.2 	1145.45095242 	24.6779926762 	0.333604867383 	0.00227341874993 	0.85522496867
0.35 	0.2 	1145.45095242 	36.2223395765 	-0.0438425846061 	-0.000446984675022 	0.849820062168
0.35 	0.2 	1145.45095242 	53.167123502 	-0.038127718093 	-0.000572822575075 	0.853346480719
0.35 	0.2 	1145.45095242 	78.0386649378 	0.0376579930266 	0.000820774045718 	0.853143248298
0.35 	0.2 	1145.45095242 	114.545095242 	0.0343532916334 	0.00106711061831 	0.852421354877
0.35 	0.2 	1145.45095242 	168.129206906 	0.0379589601053 	0.00164876150339 	0.852389472858
0.35 	0.2 	1145.45095242 	246.779926762 	0.0574773178875 	0.00342639696867 	0.852643738099
0.35 	0.2 	1145.45095242 	362.223395765 	0.411503327507 	0.0342243084817 	0.852494935572
0.35 	0.2 	1145.45095242 	531.67123502 	0.763882612336 	0.0830267212338 	0.852338712912
0.35 	0.2 	1145.45095242 	780.386649378 	1.4263630237 	0.201842920915 	0.852338418742
0.35 	0.2 	1145.45095242 	1145.45095242 	1.91995923779 	0.360202414046 	0.852172397767
0.35 	0.2 	1145.45095242 	1681.29206906 	0.816008781458 	0.200231180562 	0.851898440414
0.35 	0.2 	1681.29206906 	24.6779926762 	0.0777933892863 	0.000680170504258 	0.854958508581
0.35 	0.2 	1681.29206906 	36.2223395765 	-0.0462044320713 	-0.000604377327226 	0.849555286071
0.35 	0.2 	1681.29206906 	53.167123502 	-0.00684104492625 	-0.000131865078126 	0.853080605905
0.35 	0.2 	1681.29206906 	78.0386649378 	0.0347319761821 	0.000971234232371 	0.852877436805
0.35 	0.2 	1681.29206906 	114.545095242 	0.0740121474526 	0.00294966118372 	0.852155768302
0.35 	0.2 	1681.29206906 	168.129206906 	0.0119797364168 	0.000667603857621 	0.852123896217
0.35 	0.2 	1681.29206906 	246.779926762 	-0.0320011748389 	-0.00244757015131 	0.852378082237
0.35 	0.2 	1681.29206906 	362.223395765 	0.0296149068107 	0.00316009212297 	0.852229326072
0.35 	0.2 	1681.29206906 	531.67123502 	0.100980537853 	0.0140817615243 	0.852073152086
0.35 	0.2 	1681.29206906 	780.386649378 	0.231472799663 	0.0420253614576 	0.852072858008
0.35 	0.2 	1681.29206906 	1145.45095242 	0.865781688608 	0.208396801683 	0.851906888759
0.35 	0.2 	1681.29206906 	1681.29206906 	1.41985871356 	0.447002599895 	0.851633016762
0.35 	0.35 	24.6779926762 	24.6779926762 	4056.64067697 	1.0 	0.848214661536
0.35 	0.35 	24.6779926762 	36.2223395765 	20.1691694168 	0.00746704696833 	0.848143057338
0.35 	0.35 	24.6779926762 	53.167123502 	20.5675963188 	0.0113481733568 	0.851422839185
0.35 	0.35 	24.6779926762 	78.0386649378 	-0.984220694309 	-0.000795385496628 	0.850774306584
0.35 	0.35 	24.6779926762 	114.545095242 	3.94266526168 	0.00462852989796 	0.851120801209
0.35 	0.35 	24.6779926762 	168.129206906 	-0.705068872081 	-0.00116825771497 	0.849960048175
0.35 	0.35 	24.6779926762 	246.779926762 	-1.46457467472 	-0.0033007583726 	0.850100275896
0.35 	0.35 	24.6779926762 	362.223395765 	0.507893705102 	0.00146166173168 	0.849691341367
0.35 	0.35 	24.6779926762 	531.67123502 	-0.183975070926 	-0.00068093664235 	0.849579459549
0.35 	0.35 	24.6779926762 	780.386649378 	0.170798867811 	0.000787564774504 	0.84948704376
0.35 	0.35 	24.6779926762 	1145.45095242 	0.0775453639138 	0.000451524421537 	0.849312705406
0.35 	0.35 	24.6779926762 	1681.29206906 	0.241014228897 	0.00180051246384 	0.849048087385
0.35 	0.35 	36.2223395765 	24.6779926762 	20.1691694168 	0.00746704696833 	0.848143057338
0.35 	0.35 	36.2223395765 	36.2223395765 	1798.50529453 	1.0 	0.848071459185
0.35 	0.35 	36.2223395765 	53.167123502 	14.4522384319 	0.0119758114536 	0.85135096416
0.35 	0.35 	36.2223395765 	78.0386649378 	0.277791289989 	0.000337156246351 	0.850702486307
0.35 	0.35 	36.2223395765 	114.545095242 	0.810142552278 	0.00142837427878 	0.851048951682
0.35 	0.35 	36.2223395765 	168.129206906 	-2.59974586833 	-0.00646942113624 	0.849888296635
0.35 	0.35 	36.2223395765 	246.779926762 	1.36898800969 	0.0046337144603 	0.850028512519
0.35 	0.35 	36.2223395765 	362.223395765 	-0.0785875933801 	-0.000339668635145 	0.849619612511
0.35 	0.35 	36.2223395765 	531.67123502 	0.0331224786175 	0.000184118727435 	0.849507740138
0.35 	0.35 	36.2223395765 	780.386649378 	-0.340110147745 	-0.00235531119268 	0.849415332151
0.35 	0.35 	36.2223395765 	1145.45095242 	0.0159828625185 	0.000139767880848 	0.849241008514
0.35 	0.35 	36.2223395765 	1681.29206906 	0.17407185089 	0.00195303221257 	0.848976412831
0.35 	0.35 	53.167123502 	24.6779926762 	20.5675963188 	0.0113481733568 	0.851422839185
0.35 	0.35 	53.167123502 	36.2223395765 	14.4522384319 	0.0119758114536 	0.85135096416
0.35 	0.35 	53.167123502 	53.167123502 	809.745634653 	1.0 	0.85464315103
0.35 	0.35 	53.167123502 	78.0386649378 	5.62917159033 	0.0101821297134 	0.853992165504
0.35 	0.35 	53.167123502 	114.545095242 	1.92879090463 	0.00506812455126 	0.854339970665
0.35 	0.35 	53.167123502 	168.129206906 	3.08998759948 	0.0114596885762 	0.853174827348
0.35 	0.35 	53.167123502 	246.779926762 	2.06966092032 	0.0104402374359 	0.853315585448
0.35 	0.35 	53.167123502 	362.223395765 	1.03590525748 	0.00667272223088 	0.852905104218
0.35 	0.35 	53.167123502 	531.67123502 	0.32804228694 	0.0027176061687 	0.852792799234
0.35 	0.35 	53.167123502 	780.386649378 	-0.137529815291 	-0.00141940757372 	0.852700033903
0.35 	0.35 	53.167123502 	1145.45095242 	0.0530930027736 	0.00069194513105 	0.852525036154
0.35 	0.35 	53.167123502 	1681.29206906 	0.0893364271129 	0.00149379496538 	0.852259417276
0.35 	0.35 	78.0386649378 	24.6779926762 	-0.984220694309 	-0.000795385496628 	0.850774306584
0.35 	0.35 	78.0386649378 	36.2223395765 	0.277791289989 	0.000337156246351 	0.850702486307
0.35 	0.35 	78.0386649378 	53.167123502 	5.62917159033 	0.0101821297134 	0.853992165504
0.35 	0.35 	78.0386649378 	78.0386649378 	377.453197065 	1.0 	0.853341675836
0.35 	0.35 	78.0386649378 	114.545095242 	7.61432979519 	0.0293046518861 	0.853689216072
0.35 	0.35 	78.0386649378 	168.129206906 	0.333522883353 	0.00181169242841 	0.85252496025
0.35 	0.35 	78.0386649378 	246.779926762 	2.91859008913 	0.0215638863022 	0.852665611134
0.35 	0.35 	78.0386649378 	362.223395765 	0.749513195113 	0.00707139416663 	0.85225544257
0.35 	0.35 	78.0386649378 	531.67123502 	0.344753755307 	0.00418319825699 	0.852143223128
0.35 	0.35 	78.0386649378 	780.386649378 	-0.0622326399546 	-0.000940743522271 	0.852050528457
0.35 	0.35 	78.0386649378 	1145.45095242 	0.0390064587292 	0.000744583909454 	0.851875664005
0.35 	0.35 	78.0386649378 	1681.29206906 	-0.0145365660055 	-0.000356013929061 	0.85161024745
0.35 	0.35 	114.545095242 	24.6779926762 	3.94266526168 	0.00462852989796 	0.851120801209
0.35 	0.35 	114.545095242 	36.2223395765 	0.810142552278 	0.00142837427878 	0.851048951682
0.35 	0.35 	114.545095242 	53.167123502 	1.92879090463 	0.00506812455126 	0.854339970665
0.35 	0.35 	114.545095242 	78.0386649378 	7.61432979519 	0.0293046518861 	0.853689216072
0.35 	0.35 	114.545095242 	114.545095242 	178.865724018 	1.0 	0.854036897851
0.35 	0.35 	114.545095242 	168.129206906 	6.26908898013 	0.0494687866561 	0.852872167863
0.35 	0.35 	114.545095242 	246.779926762 	4.51894916643 	0.0485019698844 	0.85301287603
0.35 	0.35 	114.545095242 	362.223395765 	2.08558358833 	0.0285838915429 	0.852602540416
0.35 	0.35 	114.545095242 	531.67123502 	0.89459642668 	0.0157686528852 	0.852490275271
0.35 	0.35 	114.545095242 	780.386649378 	0.112409641568 	0.00246845131905 	0.852397542849
0.35 	0.35 	114.545095242 	1145.45095242 	0.190296848971 	0.0052768738469 	0.85222260718
0.35 	0.35 	114.545095242 	1681.29206906 	0.0432793910844 	0.00153976448767 	0.851957082528
0.35 	0.35 	168.129206906 	24.6779926762 	-0.705068872081 	-0.00116825771497 	0.849960048175
0.35 	0.35 	168.129206906 	36.2223395765 	-2.59974586833 	-0.00646942113624 	0.849888296635
0.35 	0.35 	168.129206906 	53.167123502 	3.08998759948 	0.0114596885762 	0.853174827348
0.35 	0.35 	168.129206906 	78.0386649378 	0.333522883353 	0.00181169242841 	0.85252496025
0.35 	0.35 	168.129206906 	114.545095242 	6.26908898013 	0.0494687866561 	0.852872167863
0.35 	0.35 	168.129206906 	168.129206906 	89.7881919903 	1.0 	0.851709026326
0.35 	0.35 	168.129206906 	246.779926762 	7.27717949533 	0.110239937396 	0.851849542597
0.35 	0.35 	168.129206906 	362.223395765 	4.63371154438 	0.0896348092529 	0.851439766596
0.35 	0.35 	168.129206906 	531.67123502 	1.47258005135 	0.0366353458776 	0.851327654557
0.35 	0.35 	168.129206906 	780.386649378 	-0.101189148741 	-0.00313623715317 	0.851235048602
0.35 	0.35 	168.129206906 	1145.45095242 	0.137072869694 	0.00536476334602 	0.851060351509
0.35 	0.35 	168.129206906 	1681.29206906 	0.0411336901862 	0.00206549800115 	0.850795188979
0.35 	0.35 	246.779926762 	24.6779926762 	-1.46457467472 	-0.0033007583726 	0.850100275896
0.35 	0.35 	246.779926762 	36.2223395765 	1.36898800969 	0.0046337144603 	0.850028512519
0.35 	0.35 	246.779926762 	53.167123502 	2.06966092032 	0.0104402374359 	0.853315585448
0.35 	0.35 	246.779926762 	78.0386649378 	2.91859008913 	0.0215638863022 	0.852665611134
0.35 	0.35 	246.779926762 	114.545095242 	4.51894916643 	0.0485019698844 	0.85301287603
0.35 	0.35 	246.779926762 	168.129206906 	7.27717949533 	0.110239937396 	0.851849542597
0.35 	0.35 	246.779926762 	246.779926762 	48.5320942019 	1.0 	0.851990082049
0.35 	0.35 	246.779926762 	362.223395765 	8.8710949789 	0.233410307197 	0.851580238443
0.35 	0.35 	246.779926762 	531.67123502 	3.30738577485 	0.111918359249 	0.851468107908
0.35 	0.35 	246.779926762 	780.386649378 	0.173817018696 	0.00732761000404 	0.851375486675
0.35 	0.35 	246.779926762 	1145.45095242 	0.227255239458 	0.0120978463926 	0.85120076076
0.35 	0.35 	246.779926762 	1681.29206906 	0.061537665298 	0.00420303705633 	0.850935554482
0.35 	0.35 	362.223395765 	24.6779926762 	0.507893705102 	0.00146166173168 	0.849691341367
0.35 	0.35 	362.223395765 	36.2223395765 	-0.0785875933801 	-0.000339668635145 	0.849619612511
0.35 	0.35 	362.223395765 	53.167123502 	1.03590525748 	0.00667272223088 	0.852905104218
0.35 	0.35 	362.223395765 	78.0386649378 	0.749513195113 	0.00707139416663 	0.85225544257
0.35 	0.35 	362.223395765 	114.545095242 	2.08558358833 	0.0285838915429 	0.852602540416
0.35 	0.35 	362.223395765 	168.129206906 	4.63371154438 	0.0896348092529 	0.851439766596
0.35 	0.35 	362.223395765 	246.779926762 	8.8710949789 	0.233410307197 	0.851580238443
0.35 	0.35 	362.223395765 	362.223395765 	29.7635935932 	1.0 	0.851170591989
0.35 	0.35 	362.223395765 	531.67123502 	6.79716304455 	0.293708152238 	0.851058515393
0.35 	0.35 	362.223395765 	780.386649378 	1.13228137012 	0.0609531627141 	0.850965938715
0.35 	0.35 	362.223395765 	1145.45095242 	0.418965924985 	0.0284803089943 	0.850791296851
0.35 	0.35 	362.223395765 	1681.29206906 	0.0922906109239 	0.00804917848214 	0.850526218149
0.35 	0.35 	531.67123502 	24.6779926762 	-0.183975070926 	-0.00068093664235 	0.849579459549
0.35 	0.35 	531.67123502 	36.2223395765 	0.0331224786175 	0.000184118727435 	0.849507740138
0.35 	0.35 	531.67123502 	53.167123502 	0.32804228694 	0.0027176061687 	0.852792799234
0.35 	0.35 	531.67123502 	78.0386649378 	0.344753755307 	0.00418319825699 	0.852143223128
0.35 	0.35 	531.67123502 	114.545095242 	0.89459642668 	0.0157686528852 	0.852490275271
0.35 	0.35 	531.67123502 	168.129206906 	1.47258005135 	0.0366353458776 	0.851327654557
0.35 	0.35 	531.67123502 	246.779926762 	3.30738577485 	0.111918359249 	0.851468107908
0.35 	0.35 	531.67123502 	362.223395765 	6.79716304455 	0.293708152238 	0.851058515393
0.35 	0.35 	531.67123502 	531.67123502 	17.9944263864 	1.0 	0.850946453555
0.35 	0.35 	531.67123502 	780.386649378 	4.31941050668 	0.299047408347 	0.850853889067
0.35 	0.35 	531.67123502 	1145.45095242 	0.904572210036 	0.0790829597626 	0.850679270199
0.35 	0.35 	531.67123502 	1681.29206906 	0.195260028809 	0.0219018633567 	0.8504142264
0.35 	0.35 	780.386649378 	24.6779926762 	0.170798867811 	0.000787564774504 	0.84948704376
0.35 	0.35 	780.386649378 	36.2223395765 	-0.340110147745 	-0.00235531119268 	0.849415332151
0.35 	0.35 	780.386649378 	53.167123502 	-0.137529815291 	-0.00141940757372 	0.852700033903
0.35 	0.35 	780.386649378 	78.0386649378 	-0.0622326399546 	-0.000940743522271 	0.852050528457
0.35 	0.35 	780.386649378 	114.545095242 	0.112409641568 	0.00246845131905 	0.852397542849
0.35 	0.35 	780.386649378 	168.129206906 	-0.101189148741 	-0.00313623715317 	0.851235048602
0.35 	0.35 	780.386649378 	246.779926762 	0.173817018696 	0.00732761000404 	0.851375486675
0.35 	0.35 	780.386649378 	362.223395765 	1.13228137012 	0.0609531627141 	0.850965938715
0.35 	0.35 	780.386649378 	531.67123502 	4.31941050668 	0.299047408347 	0.850853889067
0.35 	0.35 	780.386649378 	780.386649378 	11.5939351698 	1.0 	0.850761334648
0.35 	0.35 	780.386649378 	1145.45095242 	2.75700937428 	0.300283511632 	0.850586734774
0.35 	0.35 	780.386649378 	1681.29206906 	0.527259376226 	0.073679318016 	0.850321719807
0.35 	0.35 	1145.45095242 	24.6779926762 	0.0775453639138 	0.000451524421537 	0.849312705406
0.35 	0.35 	1145.45095242 	36.2223395765 	0.0159828625185 	0.000139767880848 	0.849241008514
0.35 	0.35 	1145.45095242 	53.167123502 	0.0530930027736 	0.00069194513105 	0.852525036154
0.35 	0.35 	1145.45095242 	78.0386649378 	0.0390064587292 	0.000744583909454 	0.851875664005
0.35 	0.35 	1145.45095242 	114.545095242 	0.190296848971 	0.0052768738469 	0.85222260718
0.35 	0.35 	1145.45095242 	168.129206906 	0.137072869694 	0.00536476334602 	0.851060351509
0.35 	0.35 	1145.45095242 	246.779926762 	0.227255239458 	0.0120978463926 	0.85120076076
0.35 	0.35 	1145.45095242 	362.223395765 	0.418965924985 	0.0284803089943 	0.850791296851
0.35 	0.35 	1145.45095242 	531.67123502 	0.904572210036 	0.0790829597626 	0.850679270199
0.35 	0.35 	1145.45095242 	780.386649378 	2.75700937428 	0.300283511632 	0.850586734774
0.35 	0.35 	1145.45095242 	1145.45095242 	7.27080748965 	1.0 	0.850412170733
0.35 	0.35 	1145.45095242 	1681.29206906 	1.63058605065 	0.287732632637 	0.850147210154
0.35 	0.35 	1681.29206906 	24.6779926762 	0.241014228897 	0.00180051246384 	0.849048087385
0.35 	0.35 	1681.29206906 	36.2223395765 	0.17407185089 	0.00195303221257 	0.848976412831
0.35 	0.35 	1681.29206906 	53.167123502 	0.0893364271129 	0.00149379496538 	0.852259417276
0.35 	0.35 	1681.29206906 	78.0386649378 	-0.0145365660055 	-0.000356013929061 	0.85161024745
0.35 	0.35 	1681.29206906 	114.545095242 	0.0432793910844 	0.00153976448767 	0.851957082528
0.35 	0.35 	1681.29206906 	168.129206906 	0.0411336901862 	0.00206549800115 	0.850795188979
0.35 	0.35 	1681.29206906 	246.779926762 	0.061537665298 	0.00420303705633 	0.850935554482
0.35 	0.35 	1681.29206906 	362.223395765 	0.0922906109239 	0.00804917848214 	0.850526218149
0.35 	0.35 	1681.29206906 	531.67123502 	0.195260028809 	0.0219018633567 	0.8504142264
0.35 	0.35 	1681.29206906 	780.386649378 	0.527259376226 	0.073679318016 	0.850321719807
0.35 	0.35 	1681.29206906 	1145.45095242 	1.63058605065 	0.287732632637 	0.850147210154
0.35 	0.35 	1681.29206906 	1681.29206906 	4.41699147235 	1.0 	0.849882332128
